time_ms,value
24568,180
24668,180
24768,180
24868,180
24968,180
25068,180
25168,180
25268,180
25368,180
25468,180
25568,180
25668,180
25768,180
25868,180
25968,180
26068,180
26168,180
26268,180
26368,181
26468,180
26568,180
26668,179
26768,180
26868,180
26968,180
27068,180
27168,179
27268,180
27368,180
27468,180
27568,180
27668,180
27768,180
27868,180
27968,180
28068,180
28168,180
28268,180
28368,180
28468,179
28568,180
28668,180
28768,180
28868,180
28968,180
29068,180
29168,180
29268,180
29368,180
29468,179
29568,180
29668,179
29768,180
29868,180
29968,180
30068,180
30168,180
30268,180
30368,180
30468,180
30568,179
30668,180
30768,180
30868,180
30968,180
31068,180
31168,179
31268,180
31368,180
31468,181
31568,180
31668,180
31768,180
31868,180
31968,180
32068,180
32168,180
32268,179
32368,179
32468,180
32568,179
32668,180
32768,180
32868,180
32968,180
33068,179
33168,180
33268,180
33368,180
33468,180
33568,180
33668,180
33768,180
33868,180
33968,180
34068,180
34168,180
34268,180
34368,180
34468,180
34568,179
34668,179
34768,180
34868,180
34968,180
35068,179
35168,180
35268,180
35368,180
35468,180
35568,180
35668,180
35768,179
35868,180
35968,180
36068,180
36168,180
36268,180
36368,180
36468,180
36568,180
36668,179
36768,179
36868,180
36968,181
37068,180
37168,180
37268,180
37368,180
37468,180
37568,180
37668,180
37768,180
37868,180
37968,180
38068,179
38168,180
38268,180
38368,181
38468,179
38568,181
38668,188
38768,197
38868,205
38968,212
39068,219
39168,223
39268,221
39368,221
39468,219
39568,218
39668,218
39768,216
39868,216
39968,216
40068,215
40168,214
40268,212
40368,212
40468,211
40568,210
40668,210
40768,211
40868,211
40968,212
41068,213
41168,213
41268,214
41368,215
41468,216
41568,216
41668,217
41768,218
41868,219
41968,221
42068,223
42168,224
42268,227
42368,228
42468,231
42568,235
42668,238
42768,241
42868,245
42968,248
43068,252
43168,255
43268,259
43368,263
43468,266
43568,271
43668,275
43768,280
43868,284
43968,285
44068,286
44168,289
44268,293
44368,297
44468,305
44568,313
44668,319
44768,327
44868,333
44968,341
45068,347
45168,354
45268,362
45368,368
45468,375
45568,383
45668,389
45768,389
45868,388
45968,388
46068,386
46168,386
46268,386
46368,386
46468,383
46568,380
46668,377
46768,374
46868,371
46968,368
47068,365
47168,363
47268,360
47368,358
47468,354
47568,352
47668,350
47768,347
47868,344
47968,342
48068,340
48168,338
48268,336
48368,334
48468,331
48568,329
48668,328
48768,326
48868,327
48968,336
49068,346
49168,356
49268,364
49368,374
49468,382
49568,390
49668,399
49768,408
49868,415
49968,423
50068,432
50168,439
50268,447
50368,454
50468,461
50568,470
50668,477
50768,484
50868,491
50968,497
51068,506
51168,511
51268,519
51368,526
51468,532
51568,539
51668,546
51768,552
51868,559
51968,566
52068,573
52168,580
52268,586
52368,593
52468,600
52568,606
52668,611
52768,618
52868,624
52968,630
53068,637
53168,643
53268,649
53368,655
53468,660
53568,665
53668,673
53768,677
53868,683
53968,688
54068,694
54168,698
54268,704
54368,708
54468,712
54568,717
54668,723
54768,727
54868,732
54968,737
55068,741
55168,745
55268,750
55368,754
55468,757
55568,762
55668,765
55768,769
55868,774
55968,777
56068,781
56168,784
56268,788
56368,792
56468,794
56568,797
56668,800
56768,801
56868,804
56968,806
57068,809
57168,811
57268,813
57368,816
57468,819
57568,822
57668,825
57768,827
57868,830
57968,834
58068,835
58168,837
58268,839
58368,841
58468,843
58568,844
58668,847
58768,848
58868,850
58968,851
59068,852
59168,854
59268,854
59368,854
59468,855
59568,855
59668,856
59768,857
59868,858
59968,858
60068,857
60168,857
60268,857
60368,855
60468,855
60568,854
60668,854
60768,851
60868,852
60968,854
61068,855
61168,857
61268,859
61368,861
61468,862
61568,864
61668,865
61768,867
61868,867
61968,868
62068,870
62168,870
62268,870
62368,872
62468,872
62568,873
62668,873
62768,873
62868,874
62968,875
63068,875
63168,875
63268,875
63368,875
63468,875
63568,874
63668,875
63768,875
63868,874
63968,875
64068,876
64168,875
64268,876
64368,876
64468,876
64568,875
64668,875
64768,874
64868,873
64968,874
65068,873
65168,872
65268,872
65368,871
65468,871
65568,870
65668,871
65768,871
65868,870
65968,868
66068,867
66168,866
66268,865
66368,861
66468,860
66568,859
66668,856
66768,854
66868,850
66968,852
67068,851
67168,851
67268,851
67368,850
67468,850
67568,851
67668,850
67768,850
67868,848
67968,847
68068,850
68168,852
68268,855
68368,856
68468,859
68568,859
68668,861
68768,861
68868,862
68968,863
69068,864
69168,865
69268,867
69368,869
69468,869
69568,870
69668,872
69768,872
69868,872
69968,874
70068,874
70168,875
70268,875
70368,870
70468,867
70568,863
70668,862
70768,858
70868,858
70968,856
71068,850
71168,844
71268,843
71368,846
71468,848
71568,851
71668,853
71768,855
71868,858
71968,859
72068,861
72168,863
72268,864
72368,865
72468,867
72568,867
72668,869
72768,870
72868,871
72968,872
73068,872
73168,873
73268,876
73368,875
73468,876
73568,877
73668,876
73768,878
73868,878
73968,878
74068,879
74168,880
74268,880
74368,880
74468,881
74568,881
74668,881
74768,881
74868,882
74968,882
75068,883
75168,883
75268,882
75368,883
75468,884
75568,884
75668,884
75768,883
75868,884
75968,884
76068,884
76168,884
76268,885
76368,884
76468,884
76568,886
76668,886
76768,886
76868,885
76968,885
77068,885
77168,884
77268,882
77368,882
77468,880
77568,881
77668,881
77768,882
77868,881
77968,882
78068,882
78168,882
78268,882
78368,883
78468,882
78568,883
78668,883
78768,881
78868,883
78968,884
79068,883
79168,884
79268,883
79368,881
79468,878
79568,876
79668,875
79768,872
79868,870
79968,868
80068,869
80168,870
80268,871
80368,872
80468,873
80568,874
80668,875
80768,876
80868,877
80968,877
81068,878
81168,879
81268,879
81368,880
81468,881
81568,880
81668,881
81768,882
81868,881
81968,882
82068,882
82168,882
82268,883
82368,883
82468,884
82568,884
82668,883
82768,884
82868,884
82968,883
83068,883
83168,884
83268,885
83368,884
83468,885
83568,885
83668,884
83768,886
83868,885
83968,885
84068,885
84168,885
84268,886
84368,886
84468,886
84568,886
84668,887
84768,886
84868,886
84968,886
85068,887
85168,886
85268,886
85368,886
85468,886
85568,887
85668,886
85768,886
85868,887
85968,887
86068,885
86168,885
86268,883
86368,882
86468,877
86568,876
86668,877
86768,876
86868,876
86968,877
87068,877
87168,877
87268,876
87368,877
87468,877
87568,877
87668,877
87768,876
87868,877
87968,876
88068,876
88168,877
88268,875
88368,876
88468,876
88568,877
88668,876
88768,876
88868,876
88968,876
89068,876
89168,876
89268,876
89368,876
89468,877
89568,876
89668,876
89768,875
89868,876
89968,876
90068,876
90168,877
90268,876
90368,876
90468,876
90568,876
90668,876
90768,877
90868,876
90968,876
91068,876
91168,876
91268,875
91368,876
91468,875
91568,875
91668,876
91768,876
91868,875
91968,876
92068,876
92168,876
92268,877
92368,875
92468,875
92568,875
92668,875
92768,875
92868,876
92968,875
93068,875
93168,876
93268,874
93368,867
93468,860
93568,853
93668,845
93768,841
93868,844
93968,846
94068,848
94168,851
94268,854
94368,855
94468,857
94568,859
94668,862
94768,863
94868,865
94968,866
95068,867
95168,869
95268,870
95368,871
95468,871
95568,873
95668,873
95768,867
95868,861
95968,858
96068,856
96168,854
96268,855
96368,858
96468,859
96568,861
96668,863
96768,865
96868,866
96968,868
97068,870
97168,870
97268,872
97368,872
97468,873
97568,874
97668,876
97768,877
97868,876
97968,877
98068,878
98168,878
98268,879
98368,880
98468,881
98568,880
98668,881
98768,881
98868,882
98968,882
99068,881
99168,882
99268,883
99368,883
99468,883
99568,882
99668,882
99768,882
99868,883
99968,883
100068,881
100168,882
100268,881
100368,882
100468,882
100568,882
100668,882
100768,882
100868,881
100968,882
101068,882
101168,882
101268,882
101368,881
101468,882
101568,882
101668,881
101768,882
101868,882
101968,881
102068,881
102168,881
102268,882
102368,881
102468,881
102568,882
102668,880
102768,881
102868,882
102968,881
103068,882
103168,881
103268,881
103368,881
103468,881
103568,880
103668,880
103768,882
103868,882
103968,881
104068,881
104168,881
104268,881
104368,880
104468,881
104568,880
104668,880
104768,881
104868,882
104968,881
105068,880
105168,880
105268,881
105368,881
105468,880
105568,881
105668,880
105768,881
105868,881
105968,881
106068,880
106168,881
106268,881
106368,881
106468,881
106568,881
106668,881
106768,881
106868,881
106968,880
107068,880
107168,880
107268,881
107368,881
107468,880
107568,881
107668,881
107768,881
107868,880
107968,881
108068,881
108168,880
108268,879
108368,881
108468,880
108568,880
108668,881
108768,881
108868,880
108968,880
109068,881
109168,881
109268,880
109368,881
109468,880
109568,881
109668,881
109768,880
109868,880
109968,880
110068,880
110168,879
110268,880
110368,880
110468,881
110568,880
110668,880
110768,880
110868,880
110968,880
111068,879
111168,880
111268,880
111368,880
111468,879
111568,880
111668,880
111768,880
111868,880
111968,880
112068,880
112168,881
112268,879
112368,879
112468,879
112568,880
112668,880
112768,880
112868,880
112968,880
113068,880
113168,880
113268,879
113368,879
113468,880
113568,880
113668,879
113768,879
113868,880
113968,880
114068,879
114168,880
114268,879
114368,880
114468,879
114568,879
114668,879
114768,880
114868,881
114968,879
115068,879
115168,880
115268,880
115368,881
115468,880
115568,880
115668,880
115768,880
115868,878
115968,880
116068,879
116168,880
116268,880
116368,879
116468,880
116568,880
116668,880
116768,879
116868,879
116968,879
117068,879
117168,880
117268,879
117368,880
117468,879
117568,879
117668,879
117768,880
117868,879
117968,879
118068,879
118168,879
118268,879
118368,878
118468,878
118568,880
118668,880
118768,879
118868,880
118968,879
119068,879
119168,879
119268,878
119368,879
119468,879
119568,879
119668,879
119768,879
119868,878
119968,879
120068,879
120168,879
120268,879
120368,879
120468,880
120568,879
120668,879
120768,879
120868,879
120968,879
121068,879
121168,879
121268,879
121368,880
121468,879
121568,879
121668,879
121768,879
121868,879
121968,878
122068,880
122168,879
122268,879
122368,878
122468,878
122568,879
122668,878
122768,879
122868,878
122968,879
123068,878
123168,879
123268,878
123368,878
123468,879
123568,879
123668,879
123768,878
123868,878
123968,879
124068,878
124168,880
124268,879
124368,879
124468,879
124568,880
124668,878
124768,879
124868,878
124968,879
125068,879
125168,879
125268,879
125368,880
125468,879
125568,879
125668,879
125768,880
125868,878
125968,879
126068,879
126168,879
126268,879
126368,878
126468,879
126568,879
126668,878
126768,879
126868,879
126968,879
127068,880
127168,879
127268,880
127368,878
127468,879
127568,879
127668,879
127768,879
127868,879
127968,879
128068,878
128168,878
128268,878
128368,878
128468,879
128568,879
128668,879
128768,879
128868,879
128968,879
129068,879
129168,879
129268,877
129368,879
129468,879
129568,879
129668,879
129768,879
129868,880
129968,879
130068,878
130168,879
130268,878
130368,879
130468,879
130568,878
130668,878
130768,879
130868,879
130968,878
131068,879
131168,879
131268,880
131368,879
131468,877
131568,879
131668,878
131768,879
131868,879
131968,880
132068,879
132168,879
132268,879
132368,879
132468,879
132568,878
132668,879
132768,878
132868,880
132968,879
133068,879
133168,879
133268,879
133368,878
133468,879
133568,877
133668,879
133768,879
133868,879
133968,879
134068,879
134168,879
134268,878
134368,878
134468,879
134568,878
134668,879
134768,879
134868,880
134968,879
135068,878
135168,879
135268,879
135368,879
135468,879
135568,879
135668,877
135768,880
135868,878
135968,879
136068,879
136168,878
136268,879
136368,879
136468,879
136568,879
136668,879
136768,878
136868,879
136968,879
137068,878
137168,878
137268,879
137368,879
137468,879
137568,878
137668,880
137768,878
137868,879
137968,878
138068,879
138168,878
138268,878
138368,879
138468,879
138568,879
138668,878
138768,878
138868,878
138968,878
139068,879
139168,878
139268,879
139368,878
139468,879
139568,878
139668,877
139768,878
139868,878
139968,879
140068,878
140168,878
140268,878
140368,878
140468,879
140568,878
140668,878
140768,878
140868,878
140968,879
141068,878
141168,878
141268,879
141368,878
141468,878
141568,877
141668,880
141768,879
141868,879
141968,878
142068,878
142168,879
142268,879
142368,878
142468,878
142568,879
142668,879
142768,879
142868,878
142968,878
143068,879
143168,879
143268,878
143368,878
143468,879
143568,878
143668,878
143768,879
143868,879
143968,878
144068,879
144168,879
144268,879
144368,879
144468,877
144568,878
144668,878
144768,878
144868,878
144968,878
145068,878
145168,878
145268,878
145368,879
145468,878
145568,878
145668,878
145768,879
145868,877
145968,878
146068,878
146168,878
146268,878
146368,878
146468,878
146568,878
146668,877
146768,878
146868,878
146968,877
147068,879
147168,878
147268,878
147368,879
147468,878
147568,879
147668,878
147768,877
147868,878
147968,877
148068,879
148168,878
148268,879
148368,879
148468,878
148568,879
148668,879
148768,878
148868,878
148968,879
149068,878
149168,879
149268,878
149368,879
149468,878
149568,878
149668,878
149768,878
149868,878
149968,879
150068,878
150168,879
150268,879
150368,878
150468,879
150568,879
150668,878
150768,878
150868,878
150968,877
151068,878
151168,878
151268,878
151368,879
151468,878
151568,878
151668,878
151768,878
151868,878
151968,878
152068,879
152168,878
152268,878
152368,879
152468,878
152568,879
152668,879
152768,878
152868,878
152968,878
153068,879
153168,879
153268,878
153368,879
153468,878
153568,878
153668,878
153768,878
153868,879
153968,877
154068,878
154168,879
154268,878
154368,878
154468,878
154568,878
154668,878
154768,878
154868,878
154968,878
155068,878
155168,878
155268,879
155368,878
155468,879
155568,878
155668,879
155768,879
155868,878
155968,878
156068,878
156168,879
156268,878
156368,878
156468,878
156568,878
156668,878
156768,877
156868,878
156968,878
157068,878
157168,877
157268,878
157368,878
157468,877
157568,878
157668,878
157768,878
157868,878
157968,878
158068,878
158168,877
158268,878
158368,878
158468,877
158568,878
158668,877
158768,877
158868,879
158968,877
159068,877
159168,878
159268,878
159368,878
159468,878
159568,878
159668,877
159768,878
159868,877
159968,878
160068,878
160168,878
160268,877
160368,878
160468,878
160568,878
160668,878
160768,878
160868,879
160968,877
161068,878
161168,878
161268,878
161368,878
161468,879
161568,878
161668,878
161768,878
161868,877
161968,878
162068,878
162168,878
162268,879
162368,878
162468,878
162568,878
162668,878
162768,877
162868,878
162968,878
163068,878
163168,877
163268,878
163368,877
163468,878
163568,877
163668,879
163768,879
163868,878
163968,878
164068,878
164168,878
164268,879
164368,879
164468,878
164568,878
164668,878
164768,878
164868,878
164968,878
165068,879
165168,878
165268,879
165368,878
165468,879
165568,878
165668,878
165768,878
165868,877
165968,878
166068,878
166168,877
166268,878
166368,878
166468,878
166568,878
166668,877
166768,878
166868,878
166968,877
167068,878
167168,877
167268,877
167368,877
167468,878
167568,878
167668,877
167768,878
167868,877
167968,878
168068,877
168168,878
168268,878
168368,878
168468,878
168568,878
168668,877
168768,878
168868,878
168968,877
169068,878
169168,877
169268,878
169368,878
169468,878
169568,878
169668,877
169768,878
169868,879
169968,878
170068,878
170168,878
170268,878
170368,878
170468,878
170568,877
170668,878
170768,878
170868,878
170968,877
171068,878
171168,877
171268,877
171368,878
171468,878
171568,878
171668,876
171768,878
171868,877
171968,878
172068,878
172168,877
172268,878
172368,877
172468,878
172568,877
172668,878
172768,877
172868,878
172968,878
173068,879
173168,877
173268,877
173368,878
173468,878
173568,877
173668,878
173768,877
173868,878
173968,878
174068,877
174168,878
174268,877
174368,878
174468,878
174568,879
174668,878
174768,878
174868,878
174968,878
175068,877
175168,878
175268,878
175368,878
175468,878
175568,878
175668,877
175768,878
175868,877
175968,878
176068,877
176168,878
176268,878
176368,877
176468,878
176568,877
176668,878
176768,877
176868,877
176968,878
177068,878
177168,877
177268,877
177368,877
177468,877
177568,877
177668,877
177768,878
177868,877
177968,877
178068,877
178168,878
178268,877
178368,877
178468,877
178568,878
178668,878
178768,877
178868,878
178968,877
179068,877
179168,878
179268,878
179368,878
179468,878
179568,878
179668,878
179768,878
179868,878
179968,877
180068,877
180168,877
180268,878
180368,878
180468,877
180568,877
180668,877
180768,878
180868,878
180968,878
181068,878
181168,878
181268,878
181368,877
181468,877
181568,878
181668,878
181768,877
181868,877
181968,878
182068,877
182168,877
182268,878
182368,878
182468,878
182568,878
182668,878
182768,878
182868,878
182968,877
183068,877
183168,878
183268,878
183368,878
183468,878
183568,878
183668,877
183768,877
183868,878
183968,877
184068,877
184168,877
184268,877
184368,877
184468,877
184568,878
184668,878
184768,877
184868,877
184968,878
185068,877
185168,878
185268,878
185368,877
185468,878
185568,877
185668,877
185768,878
185868,877
185968,877
186068,878
186168,878
186268,877
186368,878
186468,876
186568,877
186668,878
186768,877
186868,877
186968,877
187068,877
187168,878
187268,877
187368,878
187468,877
187568,878
187668,878
187768,877
187868,877
187968,878
188068,877
188168,878
188268,877
188368,877
188468,877
188568,878
188668,877
188768,877
188868,877
188968,877
189068,878
189168,877
189268,878
189368,878
189468,878
189568,877
189668,878
189768,878
189868,878
189968,877
190068,878
190168,877
190268,877
190368,877
190468,877
190568,877
190668,877
190768,877
190868,877
190968,877
191068,878
191168,877
191268,877
191368,877
191468,877
191568,877
191668,878
191768,878
191868,878
191968,877
192068,877
192168,878
192268,877
192368,877
192468,877
192568,877
192668,878
192768,878
192868,877
192968,877
193068,877
193168,877
193268,877
193368,878
193468,878
193568,877
193668,877
193768,878
193868,878
193968,876
194068,877
194168,877
194268,877
194368,876
194468,878
194568,878
194668,878
194768,878
194868,878
194968,879
195068,878
195168,878
195268,877
195368,878
195468,877
195568,878
195668,878
195768,878
195868,878
195968,877
196068,878
196168,877
196268,876
196368,878
196468,877
196568,877
196668,878
196768,877
196868,878
196968,877
197068,878
197168,878
197268,877
197368,877
197468,878
197568,879
197668,877
197768,878
197868,878
197968,878
198068,877
198168,878
198268,877
198368,877
198468,878
198568,878
198668,876
198768,877
198868,877
198968,877
199068,877
199168,878
199268,878
199368,878
199468,878
199568,878
199668,877
199768,879
199868,877
199968,877
200068,878
200168,878
200268,878
200368,877
200468,878
200568,877
200668,877
200768,877
200868,878
200968,877
201068,877
201168,878
201268,877
201368,876
201468,877
201568,877
201668,877
201768,877
201868,878
201968,876
202068,877
202168,878
202268,877
202368,877
202468,877
202568,877
202668,877
202768,877
202868,877
202968,877
203068,877
203168,878
203268,878
203368,878
203468,877
203568,877
203668,877
203768,877
203868,878
203968,877
204068,877
204168,877
204268,877
204368,877
204468,878
204568,876
204668,877
204768,878
204868,878
204968,877
205068,878
205168,877
205268,876
205368,878
205468,876
205568,877
205668,877
205768,878
205868,878
205968,877
206068,877
206168,877
206268,878
206368,878
206468,877
206568,877
206668,877
206768,878
206868,877
206968,878
207068,877
207168,878
207268,877
207368,877
207468,878
207568,878
207668,877
207768,877
207868,877
207968,878
208068,876
208168,878
208268,878
208368,877
208468,877
208568,878
208668,877
208768,877
208868,877
208968,877
209068,877
209168,877
209268,877
209368,878
209468,877
209568,877
209668,877
209768,877
209868,877
209968,876
210068,877
210168,878
210268,877
210368,877
210468,877
210568,878
210668,878
210768,876
210868,878
210968,878
211068,877
211168,878
211268,877
211368,878
211468,876
211568,877
211668,878
211768,877
211868,877
211968,878
212068,877
212168,877
212268,877
212368,878
212468,877
212568,877
212668,877
212768,876
212868,876
212968,876
213068,877
213168,878
213268,877
213368,877
213468,877
213568,877
213668,877
213768,876
213868,878
213968,877
214068,877
214168,877
214268,877
214368,878
214468,877
214568,877
214668,877
214768,877
214868,877
214968,877
215068,877
215168,878
215268,877
215368,878
215468,877
215568,878
215668,879
215768,877
215868,877
215968,877
216068,877
216168,878
216268,877
216368,877
216468,877
216568,877
216668,878
216768,877
216868,877
216968,878
217068,878
217168,877
217268,877
217368,877
217468,877
217568,877
217668,876
217768,877
217868,878
217968,877
218068,878
218168,877
218268,877
218368,877
218468,878
218568,877
218668,877
218768,877
218868,878
218968,877
219068,877
219168,877
219268,877
219368,877
219468,878
219568,877
219668,878
219768,877
219868,877
219968,876
220068,877
220168,878
220268,878
220368,876
220468,878
220568,877
220668,877
220768,877
220868,877
220968,877
221068,877
221168,876
221268,877
221368,877
221468,877
221568,877
221668,877
221768,877
221868,877
221968,878
222068,877
222168,878
222268,877
222368,877
222468,878
222568,878
222668,877
222768,878
222868,877
222968,877
223068,877
223168,878
223268,878
223368,877
223468,877
223568,878
223668,877
223768,878
223868,877
223968,878
224068,878
224168,877
224268,878
224368,877
224468,878
224568,878
224668,878
224768,877
224868,878
224968,877
225068,878
225168,877
225268,877
225368,877
225468,877
225568,877
225668,878
225768,877
225868,877
225968,877
226068,877
226168,877
226268,878
226368,877
226468,877
226568,878
226668,877
226768,877
226868,877
226968,876
227068,878
227168,877
227268,877
227368,878
227468,876
227568,877
227668,877
227768,877
227868,877
227968,876
228068,878
228168,877
228268,877
228368,877
228468,878
228568,877
228668,878
228768,877
228868,876
228968,877
229068,876
229168,878
229268,877
229368,877
229468,877
229568,877
229668,877
229768,876
229868,877
229968,878
230068,877
230168,877
230268,877
230368,878
230468,878
230568,877
230668,877
230768,877
230868,878
230968,876
231068,878
231168,877
231268,877
231368,877
231468,877
231568,876
231668,876
231768,877
231868,878
231968,877
232068,877
232168,876
232268,877
232368,877
232468,877
232568,878
232668,878
232768,877
232868,877
232968,878
233068,877
233168,878
233268,877
233368,878
233468,876
233568,878
233668,876
233768,877
233868,876
233968,877
234068,877
234168,877
234268,877
234368,877
234468,877
234568,877
234668,876
234768,877
234868,877
234968,876
235068,877
235168,876
235268,877
235368,877
235468,877
235568,877
235668,877
235768,877
235868,876
235968,877
236068,877
236168,877
236268,877
236368,877
236468,877
236568,876
236668,877
236768,877
236868,877
236968,877
237068,877
237168,877
237268,877
237368,876
237468,878
237568,877
237668,877
237768,877
237868,877
237968,877
238068,877
238168,877
238268,877
238368,876
238468,877
238568,877
238668,877
238768,878
238868,877
238968,877
239068,876
239168,877
239268,878
239368,878
239468,877
239568,877
239668,878
239768,877
239868,878
239968,877
240068,878
240168,877
240268,878
240368,876
240468,877
240568,877
240668,878
240768,877
240868,876
240968,877
241068,877
241168,877
241268,877
241368,877
241468,876
241568,877
241668,878
241768,877
241868,877
241968,877
242068,878
242168,877
242268,877
242368,877
242468,877
242568,877
242668,877
242768,877
242868,877
242968,877
243068,877
243168,876
243268,878
243368,877
243468,877
243568,877
243668,876
243768,877
243868,877
243968,877
244068,877
244168,877
244268,876
244368,877
244468,876
244568,876
244668,876
244768,877
244868,877
244968,876
245068,877
245168,877
245268,876
245368,877
245468,877
245568,876
245668,877
245768,877
245868,877
245968,876
246068,876
246168,876
246268,877
246368,876
246468,877
246568,877
246668,878
246768,877
246868,877
246968,877
247068,877
247168,878
247268,876
247368,876
247468,877
247568,877
247668,877
247768,877
247868,876
247968,877
248068,876
248168,876
248268,876
248368,876
248468,877
248568,876
248668,877
248768,877
248868,877
248968,877
249068,876
249168,877
249268,876
249368,876
249468,877
249568,877
249668,877
249768,876
249868,878
249968,877
250068,877
250168,877
250268,877
250368,876
250468,878
250568,876
250668,876
250768,877
250868,877
250968,877
251068,877
251168,877
251268,876
251368,877
251468,877
251568,877
251668,877
251768,877
251868,876
251968,877
252068,877
252168,878
252268,877
252368,877
252468,877
252568,877
252668,877
252768,877
252868,876
252968,877
253068,877
253168,877
253268,876
253368,877
253468,877
253568,877
253668,876
253768,877
253868,877
253968,877
254068,877
254168,877
254268,877
254368,877
254468,877
254568,878
254668,878
254768,876
254868,876
254968,877
255068,877
255168,877
255268,877
255368,877
255468,878
255568,877
255668,877
255768,876
255868,877
255968,876
256068,876
256168,877
256268,877
256368,876
256468,877
256568,877
256668,877
256768,876
256868,877
256968,878
257068,877
257168,877
257268,877
257368,877
257468,877
257568,877
257668,877
257768,877
257868,877
257968,877
258068,878
258168,877
258268,876
258368,876
258468,877
258568,877
258668,876
258768,877
258868,877
258968,877
259068,877
259168,877
259268,876
259368,877
259468,877
259568,877
259668,877
259768,877
259868,877
259968,876
260068,876
260168,877
260268,877
260368,876
260468,876
260568,877
260668,876
260768,876
260868,877
260968,877
261068,877
261168,877
261268,877
261368,876
261468,877
261568,876
261668,878
261768,876
261868,876
261968,877
262068,877
262168,876
262268,876
262368,877
262468,876
262568,878
262668,877
262768,878
262868,876
262968,876
263068,876
263168,877
263268,876
263368,877
263468,877
263568,877
263668,877
263768,876
263868,878
263968,877
264068,877
264168,877
264268,877
264368,876
264468,876
264568,877
264668,876
264768,876
264868,877
264968,876
265068,877
265168,877
265268,876
265368,876
265468,876
265568,878
265668,878
265768,877
265868,878
265968,877
266068,877
266168,877
266268,877
266368,878
266468,877
266568,877
266668,877
266768,877
266868,877
266968,877
267068,876
267168,876
267268,877
267368,877
267468,877
267568,877
267668,876
267768,876
267868,877
267968,877
268068,877
268168,877
268268,877
268368,876
268468,877
268568,878
268668,877
268768,876
268868,877
268968,877
269068,877
269168,877
269268,877
269368,877
269468,878
269568,877
269668,876
269768,877
269868,876
269968,877
270068,877
270168,877
270268,876
270368,877
270468,876
270568,878
270668,876
270768,877
270868,877
270968,877
271068,877
271168,877
271268,877
271368,876
271468,878
271568,877
271668,877
271768,877
271868,876
271968,877
272068,876
272168,877
272268,877
272368,877
272468,877
272568,876
272668,878
272768,877
272868,878
272968,877
273068,877
273168,876
273268,877
273368,877
273468,876
273568,877
273668,876
273768,876
273868,877
273968,877
274068,877
274168,877
274268,877
274368,876
274468,878
274568,876
274668,877
274768,877
274868,877
274968,877
275068,877
275168,876
275268,877
275368,878
275468,876
275568,877
275668,876
275768,877
275868,877
275968,875
276068,877
276168,876
276268,877
276368,878
276468,877
276568,876
276668,877
276768,876
276868,877
276968,876
277068,877
277168,876
277268,876
277368,876
277468,877
277568,877
277668,877
277768,877
277868,877
277968,877
278068,877
278168,877
278268,877
278368,877
278468,877
278568,877
278668,877
278768,877
278868,877
278968,877
279068,876
279168,876
279268,877
279368,877
279468,876
279568,877
279668,877
279768,876
279868,877
279968,877
280068,877
280168,877
280268,876
280368,877
280468,876
280568,877
280668,877
280768,876
280868,877
280968,877
281068,877
281168,876
281268,876
281368,876
281468,876
281568,877
281668,877
281768,876
